"","TPAD1010","TPAD1016","TPAD1022","TPAD1008","TPAD1036","TPAD1040","TPAD1021","TPAD1012","TPAD1037","TPAD1025","TPAD1013","TPAD1035","TPAD1018","TPAD1007","TPAD1030","TPAD1039","TPAD1028","TPAD1005","TPAD1004","TPAD1017","TPAD1001","TPAD1011","TPAD1026","TPAD1032","TPAD1019","TPAD1033","TPAD1006","TPAD1024","TPAD1002","TPAD1038","TPAD1031","TPAD1034","TPAD1015","TPAD1027","TPAD1029","TPAD1003","TPAD1009","TPAD1014","TPAD1023","TPAD1020"
"sp|P30101|PDIA3_HUMAN",28.6153736350905,28.4581048391518,28.4774880031115,28.7334634443682,28.7195079412727,28.7330032516264,28.8432909467922,29.0853090294467,28.3135811607555,28.967260808907,28.5489796647614,28.5145699522046,28.5638765576398,28.6491504729901,28.7758142551882,28.5491762180666,28.5608851593131,28.4312849561671,28.5995800716748,28.5639897300839,28.6707677709045,28.3464551828016,28.6813692246353,29.1396569566011,28.5856835988696,28.5749922288604,28.7286313420081,28.8237702513493,28.8579023196247,29.0782400371711,28.2261306385952,28.6749686369329,28.5951599698818,28.751714207623,28.8598198697741,28.522423406183,28.6829273108897,28.3260035168562,28.7122254507944,28.6102728427526
"sp|P62140|PP1B_HUMAN",25.0483556312604,25.4297033986498,25.1794791539584,24.9543738106034,25.1059829695739,25.3804800917634,24.7624937202303,24.9672778112458,25.6342031146519,25.0044148131219,25.1205578477319,25.2955242501606,25.6622583095485,25.0909519340882,25.0703186400664,24.7223046149104,25.5439447050893,24.7918142471693,25.2643556440565,24.6617096973416,25.4003812919193,25.6489859557098,25.0160419604464,24.5874933022847,25.3830407327253,25.7184573116077,25.2032491649687,25.3075740729393,24.9300382180808,25.0662477722907,25.220341394602,25.5950367712568,24.904150091708,25.3838713699137,25.0134690110531,25.0924511618195,25.133548236916,25.2495115543455,25.3667252446833,24.9699178540172
"sp|Q4V328|GRAP1_HUMAN",21.012935188326,21.2705538936143,21.302422185757,21.3055907814234,20.8046861571304,21.4209388327944,21.0651466144457,20.7927841317324,21.6394846360636,21.3803656069602,21.778783894087,20.9273021259916,21.6254184713539,21.0821835249347,21.534234271694,19.7990940889381,21.6867380578056,20.8295448424283,20.8789523681361,20.2205565178858,21.5971457332173,21.3554003230725,20.746496373912,20.8620440401202,20.573459945426,21.6118545705318,20.8289869045619,21.6484455867934,20.922778964217,19.607832994901,21.2780662052706,21.6647973911286,20.495580092269,21.6311447470277,20.7514673109551,21.2122850805592,21.1514318615435,21.4004328215689,21.5676603713607,20.9505412624714
"sp|Q5XPI4|RN123_HUMAN",21.8980022910425,20.1500580195451,20.5459727125632,21.0787096305838,21.0255272392883,20.6463333222405,21.8703502936869,20.4617788469323,19.0159942095872,19.5446586990506,19.5580273824894,20.0061889736335,19.1707573277096,20.9736507516341,21.6385416011228,20.732802447252,20.6457615010482,21.1730664825964,20.973535273041,19.6162293420669,20.7535337632451,20.0879566619106,20.1000869580186,20.4336482144553,20.0746740224994,19.9262322087097,21.2336349656575,20.4843886313338,20.3661641000368,20.9853851309534,20.4226956798564,19.3990092261434,20.9470895607314,20.6685150646832,20.7491629290142,21.2369110462781,20.0492992122257,19.6853774532459,19.517914889154,19.3682627392571
"sp|Q8WZ42|TITIN_HUMAN",21.8170608703556,20.87998076793,20.9804644704013,21.5664864515038,21.566268445461,20.8934315038653,23.8316231636883,21.7827904438487,20.3297717754326,20.858668772395,21.8150448066605,21.2448675067966,21.2839805885439,21.5340233100984,21.5645457404661,22.0836411798618,20.5630574001205,23.3376562125778,21.6664852614175,21.4631317587135,20.8485576783524,20.8388835618444,21.66713131004,21.581411520903,20.7282036439271,19.5478591977966,21.109664071239,20.8822504040443,21.2636260744327,22.2272880549175,21.1800129665767,20.3132756596517,21.1029640408447,20.8125897208903,21.3934207155659,20.9456874211654,21.2509857498412,21.2318891612563,20.3533133689759,20.9076599572935
"sp|Q9UMX5|NENF_HUMAN",20.7443486475012,19.4408139730229,20.0064679572766,19.3322148525271,21.8022742002344,20.2688896884661,20.4550784682401,21.1626960499617,18.4815345939697,17.7335788862204,17.9036615149431,17.4661137309957,18.9432108468196,20.8302002570682,20.1844083202417,17.7502225988815,20.7715372997529,19.973779407524,20.9588756311285,20.3038628597149,21.2707558324938,19.9498846781985,18.8345186772785,18.9283294780082,16.6277760240132,20.3753933044986,21.4511500137387,19.490217653329,21.6640747942335,19.7698369932153,19.5090866040924,20.4091315290871,20.8220417448069,18.8394934607517,13.3726309470811,21.1605512678317,20.9160518666352,18.7103324592065,21.3900113598974,20.4912690059494
"sp|O00461|GOLI4_HUMAN",20.225218577008,20.5537594791356,19.9928837233656,20.5846134946025,20.1374986383611,19.6461581241817,20.2260392250874,20.6973921805612,18.8207948631109,20.724224793791,20.53779732063,20.2462936686388,19.44604284642,19.8691357883383,19.8239104452398,20.3992175590583,18.7743564976427,20.3732880092047,20.3318837227719,20.5923889709174,18.8024919712728,19.2781769134707,20.1626834070985,19.885604918359,20.1329770285268,19.241798037754,19.331147790861,19.2752177319344,20.147833836652,18.9307954319466,20.5375018957823,19.0118903684539,20.605461415424,19.718609162056,19.7634516124775,19.5126916930033,19.5130529996686,19.5865157870497,19.3155240979642,20.0201224522369
"sp|P06753|TPM3_HUMAN",28.2330035347498,28.2830741270774,28.6732027264432,28.164074891208,28.2811000506336,28.6356884798062,27.861642578664,26.0594700918671,29.150390750577,28.4410577894594,27.8468503798905,28.3616124281567,28.7572439642062,28.2897230003256,28.2988455163386,27.6141939719991,28.8494556235057,27.9000897328859,28.3532699957459,27.3210071015038,28.6269467432983,28.5652993490511,28.3777944973192,27.4395289334435,28.2762816922572,29.1994689494982,28.3555079892301,28.7124239937347,28.2771688279138,27.8924162270921,27.8193633483707,28.6689235572398,27.269429433835,28.6098643529391,28.3626888762852,28.351002821997,28.3464424659014,28.1082524325155,28.6764789008573,28.1148415365093
"sp|P22607|FGFR3_HUMAN",21.7169413417573,22.7182169821579,21.447503789711,21.7527101402955,22.5512686413571,21.6319368307603,22.2414328817976,23.2894894183243,20.8855293763256,21.7447425323738,23.1020979396952,22.2030907428892,22.0921080422247,21.8411485586034,22.3739601497409,22.7578967466235,22.8299254353402,22.5554061527423,22.2941721630084,22.5692549145323,21.3636578675089,21.9002673645908,21.9856055451493,22.7510137481368,22.0559996966341,21.4335001183393,21.8198730964438,21.4609201066959,21.7121315393539,21.8302302780999,22.7231123618537,21.7720572513312,22.62019005257,21.675082558853,21.5787277919211,21.3900889508711,21.9653557754495,22.0360178083925,21.1627025277435,22.4944390754499
"sp|P62937|PPIA_HUMAN",26.6114530715294,27.4440270332925,27.095720619668,26.9202374836781,26.501555245067,26.9389345647314,26.7278717529249,25.2914254918536,28.0220140067889,27.2171293017024,26.8215948480216,27.2954217681411,27.6663830452219,26.9157487075841,26.9671032974264,26.6593192380682,27.4808000302285,26.3725823366904,27.1394582563389,26.467253042365,27.3069324486081,27.5748908329745,27.0712884279053,26.0815549746237,26.667105983725,27.9670146406274,27.2119814163808,27.1726119125902,26.396022859329,25.8983176460416,26.9810910567645,27.2933044849378,26.0978619175821,26.9437655974661,27.2501737307363,27.0630261520634,27.2200443436388,27.1884829622654,27.7516610095294,26.8869153148611
"sp|Q13033|STRN3_HUMAN",24.31673217641,23.2324964820492,23.9502799399418,24.4907370231947,23.9274593618224,24.072730119389,23.2800698364204,24.8738614070102,23.3128477470096,23.3827892676035,23.2858533155115,22.7795126036152,24.0991868210773,24.1766454367212,23.718195453877,23.2111579298731,23.5845130498247,24.0798112144468,24.0672005880542,22.3122531423605,24.4299768087504,23.3032994949294,23.0291714656304,24.0407148621275,23.3941766842494,23.9911869393197,24.042417110545,23.433646892773,24.3999057258997,23.0845025124315,25.6332061740827,24.1887248937702,23.2180450443764,23.6388124214154,23.7193987236176,23.7264695861574,24.0365586970323,23.3847075349045,24.3575005208956,23.1670532262311
"sp|Q14156|EFR3A_HUMAN",20.1281884736615,21.9854399871222,21.441267211675,20.3852580014881,20.7847308248206,21.4656987288339,18.7262911353562,20.6265005568758,21.2760434353098,19.0516346646366,22.4829233393286,21.7107303765721,20.9296489188419,19.8064775283381,21.2994025965307,21.2843252067305,19.911963328148,19.2355103998614,20.0967389393316,21.1007085272,21.3273966900312,21.8551419659199,19.2117617267487,21.8257735948391,21.9852423879729,21.5139667078255,18.6102998991179,20.3320305131832,19.7851196755809,20.8532787939627,22.2856070264326,21.6428892471908,21.5064288214627,18.5440698195816,20.3156004223921,19.2050190929553,19.4847665830147,30.1537344759836,21.6341465323998,22.0572300864582
"sp|Q15113|PCOC1_HUMAN",21.2238622185432,21.5890011621945,20.0894816355191,20.6701875667227,20.4002951023953,20.6869730799202,20.6339028200788,20.3755739341161,18.1070459181293,19.182373247805,22.1231743854038,21.0678819815596,19.8907641410522,20.3224119176059,19.5546894895818,21.6908450931903,19.1125834952115,19.4186654435273,20.1289835927471,21.1787529807965,19.7312852441336,19.128781616647,19.4191522115067,21.4755350743974,21.8689957806602,20.2383917090994,20.4516807426082,19.3632321604778,21.5971123907106,21.9991071034777,19.9820588158371,19.0237457004162,21.0259180741662,20.6474005842329,21.330720635321,20.2589684427917,19.4209616166686,19.9994529562319,19.3619631673433,20.979845960265
"sp|Q8TDW7|FAT3_HUMAN",24.3043108046313,24.0481107939572,24.3932012720008,23.9305848176405,24.3937504452666,23.8939248466423,24.2852584275447,24.5465386286508,23.827310241187,24.3919157385191,24.675630862252,23.9433133216041,24.1108576173063,24.2750008417359,24.0900124614711,25.0052840210844,23.8721596538789,24.8852121422494,24.3330612172914,24.4845178892326,24.1045946384472,23.8932874905291,24.1896380653771,24.4279739405649,23.9114434903902,23.724907430543,24.2435870541278,24.2666533180313,24.1201214625328,24.6426329483149,25.0550214465294,23.9643238925633,23.6811970265612,24.2541891375196,24.3737355759458,24.3078445598621,24.2456908788405,24.1197818959237,24.0782625313934,24.1770362161474
"sp|Q92835|SHIP1_HUMAN",17.8706997382391,15.8746800781715,17.9628981954254,17.2343898258497,17.5247653956041,17.9062135134806,16.7313092242385,16.9721739487747,17.3528841430429,18.2416856655521,18.4076771773828,16.562259079405,17.5590004048476,17.145514067913,16.7795063560828,16.8236587980325,17.7492565157714,16.7497644552252,17.0831894648565,20.796156640574,17.1164760694999,16.5116050816418,15.4407487593582,16.4096178107092,17.6698192700007,18.2339639451924,16.7475261465929,16.9481035316371,17.5428102547462,17.425356700444,17.5795544279385,17.1651569037737,16.5125543698705,17.0896699329569,16.799868769024,17.5444422586202,16.4203283975868,16.7551937184704,16.6116812181443,16.9719293880442
"sp|Q9H2G2|SLK_HUMAN",23.5517768667775,23.4121780516258,23.5387399715426,23.7483578126508,23.9947883719518,23.8990049572717,23.8514287680979,25.3207645470778,24.0873772522471,23.393652581837,23.5325931046637,23.573171397515,23.9565039962588,23.769283173938,23.4598018704929,23.7525686708883,23.5806917647642,23.5545956662475,23.6399023177759,23.8182879779457,23.8051473914325,24.0836578455412,23.6217597498123,23.9403315263026,24.1201151554932,23.9920495186096,23.5990881816761,23.9792018624423,23.8648036782959,24.0407461704277,23.3719912127582,23.9200501360452,24.2222508738081,23.1343246923865,23.8722840204596,24.1730871694873,23.9867894810985,23.5398198008718,23.9761360265546,24.6175571174328
"sp|Q9HCL0|PCD18_HUMAN",24.5464902897404,24.273423173223,24.2033306048548,24.1448741912999,24.648338827438,23.9848810715113,24.1819877759767,24.9065234529699,23.7999672761113,24.2829194515939,24.4485839908138,24.6865680403428,23.8029115782032,24.5115924528823,24.4140777684216,24.6111079303884,23.8439706991979,25.304752161592,24.5265657496755,24.4918913837941,24.0678151795496,23.7907732424143,24.6404045973766,24.3211123074319,24.0641835548628,23.582765379442,24.6109564781675,24.5555113122567,24.3651293753695,25.0702375554258,23.861354764014,24.2484442053314,24.5272700424922,24.6314994513684,24.5742925207787,24.5610540345224,24.4766946160243,24.4077860601121,23.8829168284919,23.920643544889
"sp|Q9NY97|B3GN2_HUMAN",22.1459503500351,21.6968468236498,22.0040876613352,22.7636821765901,22.264433930793,21.7290702729319,22.9668572061616,22.3242751387211,21.0134172442481,22.3222456659748,21.9168016866557,21.8850294073193,20.9296850247386,21.9202363127627,22.5591189481199,22.7130562318671,21.1306401539153,22.394347603294,22.5091494067992,21.3719351015184,20.7201435015148,20.9296230290706,21.5930693470242,22.1750431703786,21.0518679854097,20.5794355792579,21.4595278828941,22.1459536568016,22.2606075787722,24.1056966526276,21.9704516727799,21.5550910626599,21.2469968420772,21.6937292201477,22.4148938339702,21.3341960394742,21.6945222754903,21.2336338252743,20.9400161525399,21.3940452139694
"sp|O94874|UFL1_HUMAN",23.5991929335535,23.5809569177454,23.3476861871097,23.616621779801,23.9016755664823,23.4598991083902,23.6416335479463,23.6967524703398,23.231214522538,23.485318337783,23.930054060271,23.2999232110975,23.1528411606015,23.5504704172173,23.7183342093235,23.7518502660622,23.4338850543853,23.7967928660639,23.6101303260893,23.960378907551,23.1949277428238,23.5667184648624,23.7792896533338,23.6391073042089,23.1399327519962,23.1978884203416,23.4997886711459,23.3788888291262,23.7089180673593,23.5869040650244,23.5476619172642,23.247268485672,23.6911681874398,23.5266559284164,23.3541684453605,23.4261134672376,23.501747900881,23.950537874596,23.6516639535047,23.2225696778812
"sp|P02533|K1C14_HUMAN",27.0730920093211,24.0705531530163,25.6428802470902,28.7496599586299,27.3699422494952,28.2113402208068,28.766117930001,26.7456309058775,26.207758495334,27.470887374292,25.6191980823363,24.2579409453611,23.4491920356563,26.6061791894415,24.3519604537845,25.9967699168623,25.5009237662315,29.1144226874599,25.2767180596394,28.0818293137113,26.7333871259323,24.2911850283363,24.4545444230381,28.115988781747,24.98208148842,24.5691628349884,24.7096231383204,25.1884094932027,25.2698836518318,25.9479037222179,28.2035354591124,24.9371323572977,25.4841218585934,24.6588010029029,25.2134046184934,26.3895597042771,26.139266369562,24.9157044504145,24.9646684323576,27.3475586083001
"sp|P28066|PSA5_HUMAN",26.9299559982417,26.31193352872,26.5135361138871,26.8473870860712,26.847644852897,26.559275656737,27.3810677246878,27.5019359619563,25.8356229590292,25.6292493657307,26.1353555747764,26.1545552027889,25.849957381521,26.7242623645025,26.7559656609738,26.8520053069087,25.8063645446201,28.1771096880079,26.2008279444774,26.3689779471545,26.0482531207309,26.7833156611687,26.4776537564485,27.0865910824742,26.0173916874825,25.8826629803438,26.8074831514215,26.2559447207506,26.3610384086422,26.4148473395514,26.8613296296351,25.9101136278056,26.0673812934282,25.6523894488379,26.2275529334861,26.6277371521665,26.5185687307633,25.6219231395968,26.2653350826255,26.6100186832146
"sp|P78371|TCPB_HUMAN",25.702576947255,25.9916199340089,30.4020876772311,30.4404716834153,30.0869646638107,25.2506497117296,29.6856197067639,22.336469589495,24.9057226270441,25.3549268325261,30.0532639233962,23.8557977583239,28.7020636606964,25.7240072484524,24.9751034880192,24.5147189389841,25.4765056437126,23.9119171331628,25.0882356457753,28.623723919665,25.3938839009106,24.3894293449971,24.8239138148736,23.4653374077077,23.9061812463761,25.084526886183,25.1888476806448,25.3822561261466,25.0954878987684,23.5296527475082,24.1096086773874,25.2507502498427,22.4413079690036,25.2279118642779,24.919553589603,24.94920679649,25.7454375496499,23.9627557176139,25.2886716085116,23.8650327178364
"sp|Q8WYL5|SSH1_HUMAN",19.814349717007,20.1031068904008,20.3581828232959,19.8327677514023,20.1494277379236,20.2630696797469,19.1249725049831,17.5258325489348,21.3687964663881,19.6679304406978,19.6397306987381,20.0297196918453,20.7013615056016,19.8664417262449,19.6101231624408,19.5779810096409,20.5866427418219,19.5443697166118,20.0697963231041,19.251779724086,19.9968535521923,20.94515505855,20.0324426567722,18.5503570577897,20.4181701798039,21.2340361782437,19.9119295238595,20.2601939700879,20.205817945823,18.9358442300851,19.8771872550964,20.2212501466287,17.3933255723081,20.1094755026231,19.415854770879,19.5035572707217,19.9185337354829,19.7732385174222,20.3697453289122,19.0628185096275
"sp|Q96FZ7|CHMP6_HUMAN",20.2372758278038,19.4944709487263,21.065090247796,20.1911094135782,21.1710641653242,21.0079839534855,21.1197406187216,18.1550416694104,20.9174235396129,21.2597512809566,19.8492850265645,20.4348193836456,19.9117350673036,20.0982999495551,20.7650482953579,20.7479747402724,20.9213616936753,19.1397007220634,21.1375932413442,20.6993856864359,20.5725396656341,18.3709721196774,19.0657651736008,20.5926484257167,19.9163860508957,20.7030114528183,20.0416806139693,20.2212075814556,20.7482989513109,21.007321707027,19.7057163710502,20.1863291827542,20.4925937982151,20.8888115705962,18.3716800590086,18.8571770389858,19.9593240713064,19.9937914248091,20.570026088987,20.3914988389232
"sp|Q9H939|PPIP2_HUMAN",24.5300327892342,24.0618569803974,24.9694036505763,25.0476698973759,25.467004039482,24.7422860122218,24.2786481017008,23.1050133430796,26.171922972345,25.3116704788169,25.5320045894725,24.8240524481812,25.2222805466805,24.9938151242099,24.7900384253575,25.1890637163997,25.6413762928386,24.6754911901245,25.0671675723359,23.1087412220575,25.5102135920885,25.4366554912267,25.2257041571352,24.2594160444472,25.1865668404044,25.1207530056516,25.1817415723543,25.7027112419941,25.1560394809166,25.8114224212288,23.8743601167082,25.2953350062545,24.4678334503028,25.2769240512583,26.061416401063,24.3183825642733,25.4575974591855,25.1327190127775,25.2096206716156,25.4102429823196
"sp|P13646|K1C13_HUMAN",27.3579165063752,28.1318492479729,27.3654886919795,28.058716453502,28.550750930996,28.2539276408521,28.8266754892707,28.5989907031906,27.9662812623695,27.6232464100255,28.3088223367016,26.1002728536139,27.1325616144131,27.1791285993348,28.052965846244,27.9561690560732,26.24113249417,27.5059466936993,26.3837454846291,28.6521405257662,27.3841478762946,27.4095297858541,25.6335504313554,29.6806209866522,28.0851840651994,26.506211277718,26.1473478608415,27.1386379235609,27.7257265613625,26.4508905899846,28.3356714112744,26.7573458656213,27.9609235214103,26.9654050653891,27.9784294016329,27.0482692650144,27.0003406922943,27.8173493109439,26.5230272577042,28.5660577220195
"sp|P35609|ACTN2_HUMAN",28.8623599562281,29.2257741497765,29.4671830300737,29.0005915017443,29.1674271775627,29.4431404994074,28.6789566489204,26.8242195793891,29.6055928549649,29.1248677664809,28.8407427833483,29.2583700470143,29.8912732692861,29.0723808402669,28.9634751023188,28.5824368694063,29.5829356247629,28.6160620227175,29.2119252544164,28.7141335307215,29.3549299159531,29.639160204858,29.2354567691046,28.512633822984,29.1923400234,30.081414893629,29.1233948298048,29.3855068284412,29.1082685259314,28.8485314818314,28.97962760476,29.5973931523632,28.2545356389584,29.4000449123623,28.8102774280989,29.0914938313006,29.2824017243056,29.0138030781064,29.5191705427265,28.975349897609
"sp|Q0P6D2|DIK1C_HUMAN",19.7281393761652,18.8439745436581,20.0057103060709,20.1859018797264,19.67701748127,19.9850257360179,20.3567412767545,20.9866345328752,19.5404798273375,20.4461429984968,19.889470131926,20.5310223602406,19.1405346261357,19.9915549096478,19.8172387647007,20.197091206032,20.4036292255293,20.3426441114652,19.8113300261328,20.5389868710308,19.3022968509159,18.9842075016878,19.6783283422269,20.8390700867976,19.3307693077314,19.56421876802,20.562070842445,20.0479052942574,20.28005184041,19.9862600522418,20.7971460968223,20.2186893462628,19.2773747341674,20.001313493381,18.5449152664107,19.4565888164397,20.2549704431304,18.6050990433538,19.7840157259023,20.047968708975
"sp|Q13813|SPTN1_HUMAN",23.7714255305316,24.3185171901483,24.0512861634068,24.0034988420204,24.3107575242465,24.1414128174241,24.0603224937198,24.418840153863,24.7088322714982,24.1870834078695,24.3796950402228,24.2375574828243,24.1072006535154,23.91117409957,23.8636147556505,24.0970194092821,24.1140230916092,24.2708529800546,24.1670779045708,24.641853750756,23.48654482616,24.4701099004643,23.8444513440207,24.2904501415016,24.1162762906662,23.4456201471901,23.7513955779788,23.927900171829,24.0819777328595,23.786900036143,24.3101385627667,24.2288204159383,24.13849319257,23.8421361225697,23.5862528835514,23.6168708333458,24.0509226686083,24.3940071125136,23.3281709171333,23.9410268482002
"sp|Q14643|ITPR1_HUMAN",27.4282981273798,27.6682271471762,27.3741753349758,27.8281205290558,27.9077251449333,27.1572748732325,27.8354270671023,29.7557166568535,27.3664778483691,25.906197794817,28.4801038271413,28.0632540287825,27.6906634319683,27.3547433509088,25.8791551237738,27.6740898815684,26.8307656292469,27.2066693455797,27.6154487570172,28.1383612658541,27.0223184182338,27.6892482698537,27.1460819817493,27.0111955573254,28.1123670157903,26.5027653867922,27.0020980275915,26.2210848726271,27.5409835328746,28.1574043770217,26.1724332223997,27.1034590590378,28.078862147037,26.9782461088355,27.6932495823607,27.267564846009,27.2811885744378,27.6338177736352,25.9515263304555,28.3653489060081
"sp|Q5SW96|ARH_HUMAN",20.800214196685,21.4048458658977,20.4704259446862,20.7032139838803,20.812660835911,20.3086417906466,20.8957409552138,21.1961306768546,20.3105480812703,20.4443429208719,21.5734230222017,20.1171387095566,21.1736009149997,20.6754630381042,20.6053572013341,20.8403185189611,20.8301827273285,20.6430715710591,20.605324055653,19.9436334162236,20.9488729331857,20.8620986704178,20.8864070260566,21.276806640109,20.9779963165842,20.4670805805841,20.4558529234345,20.6907376666064,21.0687365359847,20.8826167583946,20.7200105556356,20.8168377595899,20.5873448520219,20.8593560716285,20.7650826446403,20.3031692635324,20.5507118795234,20.5920232506178,20.7154436999903,20.3090959886916
"sp|Q8NG06|TRI58_HUMAN",21.6318619266653,22.2321706567565,22.8835681961523,21.1275237739386,22.1601213319114,21.7192739287526,21.5163095275964,21.0703577781868,22.0407898939799,22.1211568229537,21.6459260995904,21.5877229786258,22.8032472393966,21.7983164003527,22.095586568799,21.5399157096134,22.8492567091181,20.6824866872756,22.3607859677314,21.2575709446083,22.6401730066287,23.1197919984231,21.3552407483152,21.7787480335589,22.3163744883519,23.1780689777006,21.9258590853046,22.2641777643872,22.4150703174517,21.7788567117688,20.2252176713918,22.2048927611785,21.5038334294471,22.7591011214189,21.209531780843,21.4363159641385,21.9647708740401,22.2644696989679,22.3959428998142,23.0624056173571
"sp|Q9NS28|RGS18_HUMAN",21.066778816595,20.7620501137898,21.4319085436802,21.169835000826,21.0525523925351,21.3069026072218,20.4011519162024,17.9253239145742,21.7620260407574,21.3753749529894,20.7045063097635,20.8988008666724,21.2771097270133,21.1863102024701,21.2578562472488,19.9958481094264,21.579980105527,20.2337139329716,21.5918073566292,20.1662877394618,21.430757271663,20.8190648175674,21.3817363673616,19.9857033289159,20.5786595371503,21.7392377835687,21.3141477927012,21.7467870732016,21.0999440971966,20.1893213820784,20.3129967406875,21.2432372270157,19.4759287383305,21.4491224274558,21.5073042621646,21.4639659653029,21.3058415883451,20.5743849639721,20.9332421039659,20.774812400174
"sp|Q9Y6E0|STK24_HUMAN",25.5969368644297,25.816118731231,26.0089335201312,25.5877562464093,25.6259922603652,25.8872466608422,25.3457335207004,23.238192415185,26.780795811648,25.7509211686553,25.3659259273326,25.7668367443221,26.1327601736515,25.6532596613927,25.5904939780142,25.2051370352491,26.240714623283,25.4634093977667,25.6506447020572,24.9080346107019,25.9846225624534,26.2647728521865,25.7502443143735,24.9825794482239,25.7648204392086,26.5273992068605,25.6529882904342,26.241506548402,25.6323504178211,25.0694176125297,25.3106245825312,26.0777501609718,24.6116901757852,26.0353787677482,25.6286310386766,25.6010460128068,25.7095824583556,25.4886020957747,26.1067369323353,25.6215548283067
"sp|O15061|SYNEM_HUMAN",20.3965011931305,21.2561364744106,23.2297888941035,20.5875730327811,23.01347778882,23.0489739960392,20.8311842979804,22.5022449936791,20.9818569103035,20.3122522544426,22.9858915325232,22.0546816712082,21.6261214525852,20.737238638132,20.6301461910834,21.1044252481932,19.8302604225768,21.0897776615995,21.4495024528557,21.2204808551519,21.8931054560174,21.4371516543426,22.8025905203687,21.9041115884375,21.8557626336995,22.5659894708412,19.3394452901731,21.047426524679,20.7215984654222,20.9336774635555,21.833408524009,21.5411165059854,22.0890439823791,20.4833043006939,19.387297049392,20.0796681080748,21.0779760831335,22.7265323324849,20.4310461150686,20.5418588648634
"sp|O75592|MYCB2_HUMAN",20.3861118125449,21.2073975152997,20.709770244344,20.9391163626544,21.7029046268932,20.7596645091137,21.5371053835758,21.7839276519092,20.4901473277393,20.8625935396089,21.432435325902,20.8503710847107,20.8503135126318,20.6241887219997,21.1610192121954,21.066868774442,20.0954844410386,20.9606531195928,20.766252059926,21.1746748416329,20.2864486207753,20.2333330259461,20.1684098229928,21.1280256848913,20.5881774081599,20.3014393713576,20.1348212780933,20.2040747315445,20.6413571967281,19.1697900708886,21.5040383906846,20.3792023838008,20.8833425665356,20.0437014310305,20.3805776381757,20.6406724162278,20.8622656314545,20.7627964584045,20.8383039832512,20.8143726529375
"sp|O75718|CRTAP_HUMAN",20.0528550094242,18.8739399891826,18.1675422007115,19.6612481530056,20.3724135627674,18.8700585322497,20.0109829072443,23.0469189710436,20.5920746904951,23.1599010734012,21.1331323189207,22.254335706265,20.6794879886356,20.9313889696369,20.0038089469243,20.7466118270956,19.3472616563999,20.3328614336805,22.3279371764577,20.9015478464183,19.039349321102,22.8204640033923,18.9012170752678,19.9539307050024,19.0216090527572,19.1860813297179,19.4162301500033,22.1620765539557,24.0769847137665,17.9678854607917,23.0586321627762,21.8341954768616,24.6434449278421,19.9467927671859,21.8147562362651,21.6651118394424,21.8099229298495,22.2562751253981,22.1971044542907,25.8258481634808
"sp|O95352|ATG7_HUMAN",20.5202771597055,23.8672915239706,20.8059534935799,20.6526652589346,21.1656007287946,21.006521800347,20.6380791900073,21.0376525760145,22.0105613818153,20.9780393654301,21.4889034273957,20.6192080755852,21.2816286543786,20.7037827383116,20.4298196038743,22.192504449879,21.0982687553254,20.2408438852415,21.0540431052743,24.0460585215993,20.7751805696878,21.7676929298547,20.7873001364504,21.9901560390835,21.0523998060281,21.8490196871119,20.4782188195531,21.0530932422563,21.1327705000151,21.0547205765471,21.5821092758897,21.2029919347001,24.2959562597485,20.290747842136,20.8411372035619,20.5927570294747,20.8872883169177,20.8216013865421,20.418380745567,21.1792026832807
"sp|O95870|ABHGA_HUMAN",25.657714129845,25.7966485458484,26.282939998747,25.7115590629592,25.7396424297055,25.9473843995576,25.3941658413155,25.3374133943837,26.1050792244623,26.0774316084732,25.4114745007862,25.9227108295953,26.0818993900603,25.8624305197067,25.85224012489,25.4090465745611,26.3340638929427,25.3955743233884,25.8638614693187,25.2049666475184,25.9570893450208,26.2572135578802,25.8842698974823,25.2270455671317,25.8911815840106,26.7302729760381,26.048096287295,26.2640225446761,26.1785793576406,25.733957060085,25.4945082554625,26.1949474583729,25.3449283956419,25.9350566458445,25.5460065788582,25.8822537923239,26.0671469095683,25.8729251700658,26.1133773301408,25.7235914261235
"sp|P22314|UBA1_HUMAN",24.2602726795703,25.0161696580753,24.3842466643497,24.4853054018298,24.5426384529862,24.4356780768036,24.1250392793711,23.5533703774667,24.9857980195035,24.8552787754143,24.3848260209586,24.3664433790597,24.8894697914126,24.3407031699958,24.6067194561526,24.0060372598003,24.7995427432056,23.7379831491867,24.8440599186149,23.7403379423173,24.446493546483,24.4184235091657,24.5270923102401,23.6765712579999,23.9148753453627,25.0804090363415,24.4165056435073,24.6543592644261,23.9157617245991,23.3809517992497,24.1275825533308,24.4841680198839,26.1818997061729,24.5018267191825,24.6092778491908,24.5388128057501,24.4211336604214,24.2092431521679,24.3762121500599,24.3915661006938
